Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount	CacheHit
0.0666522	9	2	7230	FullDelay	0.00417408	4174.08	1	4	0
0.0668913	8	2	4528	LastDelay	0.00417408	4174.08	1	4	0
0.0668913	8	2	4528	FullDelay	0.00417408	4174.08	1	4	0
0.0683482	9	2	9759	LastDelay	0.00834815	8348.15	1	8	0
0.0683482	9	2	9759	FullDelay	0.00834815	8348.15	1	8	0
0.0687971	9	2	8632	LastDelay	0.00417376	4173.76	1	4	0
0.0687971	9	2	8632	FullDelay	0.00417376	4173.76	1	4	0
0.069626	9	2	402	LastDelay	0.00834815	8348.15	1	8	0
0.069626	9	2	402	FullDelay	0.00834815	8348.15	1	8	0
0.0713936	8	2	50	LastDelay	0.00834751	8347.51	1	8	0
0.0713936	8	2	50	FullDelay	0.00834751	8347.51	1	8	0
0.0723019	8	2	21	LastDelay	0.00626063	6260.63	1	6	0
0.0723019	8	2	21	FullDelay	0.00626063	6260.63	1	6	0
0.072613	9	2	135	LastDelay	0.00834751	8347.51	1	8	0
0.072613	9	2	135	FullDelay	0.00834751	8347.51	1	8	0
0.0728272	9	2	779	LastDelay	0.00834815	8348.15	1	8	0
0.0728272	9	2	779	FullDelay	0.00834815	8348.15	1	8	0
0.0729736	8	2	7294	LastDelay	0.00628097	6280.97	1	6	0
0.0729736	8	2	7294	FullDelay	0.00628097	6280.97	1	6	0
0.0733873	9	2	1760	LastDelay	0.00834815	8348.15	1	8	0
0.0733873	9	2	1760	FullDelay	0.00834815	8348.15	1	8	0
0.074296	8	2	9920	LastDelay	0.0104352	10435.2	1	10	0
0.074296	8	2	9920	FullDelay	0.0104352	10435.2	1	10	0
0.0750791	9	2	2902	LastDelay	0.00834815	8348.15	1	8	0
0.0750791	9	2	2902	FullDelay	0.00834815	8348.15	1	8	0
0.0751638	9	2	1142	LastDelay	0.00837719	8377.19	1	8	0
0.0751638	9	2	1142	FullDelay	0.00837719	8377.19	1	8	0
0.0757761	8	2	2	LastDelay	0	0	1	0	1
0.0757761	8	2	2	FullDelay	0	0	1	0	1
0.0762198	9	2	9321	LastDelay	0.00834815	8348.15	1	8	0
0.0762198	9	2	9321	FullDelay	0.00834815	8348.15	1	8	0
0.076479	9	2	1311	LastDelay	0.0104352	10435.2	1	10	0
0.076479	9	2	1311	FullDelay	0.0104352	10435.2	1	10	0
0.0766268	9	2	2562	LastDelay	0.00834815	8348.15	1	8	0
0.0766268	9	2	2562	FullDelay	0.00834815	8348.15	1	8	0
0.0769076	8	2	1481	LastDelay	0.00417408	4174.08	1	4	0
0.0769076	8	2	1481	FullDelay	0.00417408	4174.08	1	4	0
0.0770299	9	2	847	LastDelay	0.0104352	10435.2	1	10	0
0.0770299	9	2	847	FullDelay	0.0104352	10435.2	1	10	0
0.0773529	8	2	1876	LastDelay	0.00834815	8348.15	1	8	0
0.0773529	8	2	1876	FullDelay	0.00834815	8348.15	1	8	0
0.0775655	9	2	2956	LastDelay	0.00834815	8348.15	1	8	0
0.0775655	9	2	2956	FullDelay	0.00834815	8348.15	1	8	0
0.0777568	8	2	1	LastDelay	0.00626063	6260.63	1	6	0
0.0777568	8	2	1	FullDelay	0.00626063	6260.63	1	6	0
0.0778347	9	2	7549	LastDelay	0.00834815	8348.15	1	8	0
0.0778347	9	2	7549	FullDelay	0.00834815	8348.15	1	8	0
0.0780477	9	2	7	LastDelay	0.00834751	8347.51	1	8	0
0.0780477	9	2	7	FullDelay	0.00834751	8347.51	1	8	0
0.0782145	9	2	28	LastDelay	0.0104344	10434.4	1	10	0
0.0782145	9	2	28	FullDelay	0.0104344	10434.4	1	10	0
0.0783758	8	2	1344	LastDelay	0.00626111	6261.11	1	6	0
0.0783758	8	2	1344	FullDelay	0.00626111	6261.11	1	6	0
0.0799172	8	2	753	LastDelay	0.00834815	8348.15	1	8	0
0.0799172	8	2	753	FullDelay	0.00834815	8348.15	1	8	0
0.0804445	9	2	9316	LastDelay	0.00417376	4173.76	1	4	0
0.0804445	9	2	9316	FullDelay	0.00417376	4173.76	1	4	0
0.0805263	8	2	5219	LastDelay	0.0104352	10435.2	1	10	0
0.0805263	8	2	5219	FullDelay	0.0104352	10435.2	1	10	0
0.080749	8	2	8616	LastDelay	0.00834815	8348.15	1	8	0
0.080749	8	2	8616	FullDelay	0.00834815	8348.15	1	8	0
0.0809029	9	2	588	LastDelay	0.00834815	8348.15	1	8	0
0.0809029	9	2	588	FullDelay	0.00834815	8348.15	1	8	0
0.0813644	8	2	791	LastDelay	0.00417408	4174.08	1	4	0
0.0813644	8	2	791	FullDelay	0.00417408	4174.08	1	4	0
0.0830143	8	2	3293	LastDelay	0.00626111	6261.11	1	6	0
0.0830143	8	2	3293	FullDelay	0.00626111	6261.11	1	6	0
0.0833863	9	2	2095	LastDelay	0.00834815	8348.15	1	8	0
0.0833863	9	2	2095	FullDelay	0.00834815	8348.15	1	8	0
0.0844387	8	2	166	LastDelay	0.00834751	8347.51	1	8	0
0.0844387	8	2	166	FullDelay	0.00834751	8347.51	1	8	0
0.0853533	9	2	476	LastDelay	0.00834815	8348.15	1	8	0
0.0853533	9	2	476	FullDelay	0.00834815	8348.15	1	8	0
0.0854409	8	2	5421	LastDelay	0.00417376	4173.76	1	4	0
0.0854409	8	2	5421	FullDelay	0.00417376	4173.76	1	4	0
0.0863205	9	2	997	LastDelay	0.00626111	6261.11	1	6	0
0.0863205	9	2	997	FullDelay	0.00626111	6261.11	1	6	0
0.0869744	9	2	3052	LastDelay	0.00834815	8348.15	1	8	0
0.0869744	9	2	3052	FullDelay	0.00834815	8348.15	1	8	0
0.0872943	8	2	1614	LastDelay	0.0104352	10435.2	1	10	0
0.0872943	8	2	1614	FullDelay	0.0104352	10435.2	1	10	0
0.0883459	9	2	9277	LastDelay	0.00834815	8348.15	1	8	0
0.0883459	9	2	9277	FullDelay	0.00834815	8348.15	1	8	0
0.0887357	9	2	9149	LastDelay	0.0104352	10435.2	1	10	0
0.0887357	9	2	9149	FullDelay	0.0104352	10435.2	1	10	0
0.0889201	9	2	824	LastDelay	0.0104352	10435.2	1	10	0
0.0889201	9	2	824	FullDelay	0.0104352	10435.2	1	10	0
0.0890049	9	2	9105	LastDelay	0.0104478	10447.8	1	10	0
0.0890049	9	2	9105	FullDelay	0.0104478	10447.8	1	10	0
0.0891569	9	2	102	LastDelay	0.00626063	6260.63	1	6	0
0.0891569	9	2	102	FullDelay	0.00626063	6260.63	1	6	0
0.0894358	9	2	1510	LastDelay	0.00834815	8348.15	1	8	0
0.0894358	9	2	1510	FullDelay	0.00834815	8348.15	1	8	0
0.0904626	9	2	44	LastDelay	0.00834751	8347.51	1	8	0
0.0904626	9	2	44	FullDelay	0.00834751	8347.51	1	8	0
0.0913741	8	2	735	LastDelay	0.00626111	6261.11	1	6	0
0.0913741	8	2	735	FullDelay	0.00626111	6261.11	1	6	0
0.0915984	9	2	43	LastDelay	0.00834751	8347.51	1	8	0
0.0915984	9	2	43	FullDelay	0.00834751	8347.51	1	8	0
0.0929295	9	2	9742	LastDelay	0.00417376	4173.76	1	4	0
0.0929295	9	2	9742	FullDelay	0.00417376	4173.76	1	4	0
0.0931402	8	2	535	LastDelay	0.00417376	4173.76	1	4	0
0.0931402	8	2	535	FullDelay	0.00417376	4173.76	1	4	0
0.093146	9	2	246	LastDelay	0.00834751	8347.51	1	8	0
0.093146	9	2	246	FullDelay	0.00834751	8347.51	1	8	0
0.093406	8	2	942	LastDelay	0.0104352	10435.2	1	10	0
0.093406	8	2	942	FullDelay	0.0104352	10435.2	1	10	0
0.0936925	8	2	22	LastDelay	0.00834751	8347.51	1	8	0
0.0936925	8	2	22	FullDelay	0.00834751	8347.51	1	8	0
0.0942164	9	2	1076	LastDelay	0.00417408	4174.08	1	4	0
0.0942164	9	2	1076	FullDelay	0.00417408	4174.08	1	4	0
0.0946015	9	2	2743	LastDelay	0.00834815	8348.15	1	8	0
0.0946015	9	2	2743	FullDelay	0.00834815	8348.15	1	8	0
0.0946861	9	2	188	LastDelay	0.0104536	10453.6	1	10	0
0.0946861	9	2	188	FullDelay	0.0104536	10453.6	1	10	0
0.096389	10	2	11	LastDelay	0.0042237	4223.7	1	4	0
0.096389	10	2	11	FullDelay	0.0042237	4223.7	1	4	0
0.096506	10	2	13	LastDelay	0.00417376	4173.76	1	4	0
0.096506	10	2	13	FullDelay	0.00417376	4173.76	1	4	0
0.0971481	8	2	9385	LastDelay	0.00626111	6261.11	1	6	0
0.0971481	8	2	9385	FullDelay	0.00626111	6261.11	1	6	0
0.0977124	9	2	1550	LastDelay	0.00626111	6261.11	1	6	0
0.0977124	9	2	1550	FullDelay	0.00626111	6261.11	1	6	0
0.0979608	8	2	3945	LastDelay	0.00834815	8348.15	1	8	0
0.0979608	8	2	3945	FullDelay	0.00834815	8348.15	1	8	0
0.0980282	10	2	60	LastDelay	0.00208688	2086.88	1	2	1
0.0980282	10	2	60	FullDelay	0.00208688	2086.88	1	2	1
0.0982782	8	2	113	LastDelay	0.0104344	10434.4	1	10	0
0.0982782	8	2	113	FullDelay	0.0104344	10434.4	1	10	0
0.0983374	9	2	2323	LastDelay	0.00417408	4174.08	1	4	0
0.0983374	9	2	2323	FullDelay	0.00417408	4174.08	1	4	0
0.0984221	9	2	1476	LastDelay	0.0105176	10517.6	1	10	0
0.0984221	9	2	1476	FullDelay	0.0105176	10517.6	1	10	0
0.0985203	8	2	5056	LastDelay	0.00834815	8348.15	1	8	0
0.0985203	8	2	5056	FullDelay	0.00834815	8348.15	1	8	0
0.0987336	10	2	450	LastDelay	0.0083494	8349.4	1	8	0
0.0987336	10	2	450	FullDelay	0.0083494	8349.4	1	8	0
0.0995627	9	2	131	LastDelay	0.00834751	8347.51	1	8	0
0.0995627	9	2	131	FullDelay	0.00834751	8347.51	1	8	0
0.0999013	9	2	1606	LastDelay	0.0104352	10435.2	1	10	0
0.0999013	9	2	1606	FullDelay	0.0104352	10435.2	1	10	0
0.100351	10	2	47	LastDelay	0.00834751	8347.51	1	8	0
0.100351	10	2	47	FullDelay	0.00834751	8347.51	1	8	0
0.100436	10	2	7080	LastDelay	0.0104356	10435.6	1	10	0
0.100436	10	2	7080	FullDelay	0.0104356	10435.6	1	10	0
0.100589	9	2	1	LastDelay	0.00208688	2086.88	1	2	1
0.100589	9	2	1	FullDelay	0.00208688	2086.88	1	2	1
0.100818	8	2	4031	LastDelay	0.0104352	10435.2	1	10	0
0.100818	8	2	4031	FullDelay	0.0104352	10435.2	1	10	0
0.10117	8	2	6407	LastDelay	0.00626111	6261.11	1	6	0
0.10117	8	2	6407	FullDelay	0.00626111	6261.11	1	6	0
0.1017	8	2	2	LastDelay	0	0	1	0	1
0.1017	8	2	2	FullDelay	0	0	1	0	1
0.101797	10	2	1009	LastDelay	0.00834815	8348.15	1	8	0
0.101797	10	2	1009	FullDelay	0.00834815	8348.15	1	8	0
0.102147	9	2	300	LastDelay	0.00417376	4173.76	1	4	0
0.102147	9	2	300	FullDelay	0.00417376	4173.76	1	4	0
0.102566	9	2	3131	LastDelay	0.00834815	8348.15	1	8	0
0.102566	9	2	3131	FullDelay	0.00834815	8348.15	1	8	0
0.102862	8	2	11	LastDelay	0.00208672	2086.72	1	2	1
0.102862	8	2	11	FullDelay	0.00208672	2086.72	1	2	1
0.104278	8	2	134	LastDelay	0.00834751	8347.51	1	8	0
0.104278	8	2	134	FullDelay	0.00834751	8347.51	1	8	0
0.104362	8	2	52	LastDelay	0.0104345	10434.5	1	10	0
0.104362	8	2	52	FullDelay	0.0104345	10434.5	1	10	0
0.104447	10	2	1034	LastDelay	0.0083917	8391.7	1	8	0
0.104447	10	2	1034	FullDelay	0.0083917	8391.7	1	8	0
0.104638	9	2	479	LastDelay	0.00626111	6261.11	1	6	0
0.104638	9	2	479	FullDelay	0.00626111	6261.11	1	6	0
0.104958	10	2	9864	LastDelay	0.0104352	10435.2	1	10	0
0.104958	10	2	9864	FullDelay	0.0104352	10435.2	1	10	0
0.105043	9	2	39	LastDelay	0.00836827	8368.27	1	8	0
0.105043	9	2	39	FullDelay	0.00836827	8368.27	1	8	0
0.105873	8	2	7769	LastDelay	0.0104352	10435.2	1	10	0
0.105873	8	2	7769	FullDelay	0.0104352	10435.2	1	10	0
0.106707	10	2	5055	LastDelay	0.00417408	4174.08	1	4	0
0.106707	10	2	5055	FullDelay	0.00417408	4174.08	1	4	0
0.10691	9	2	1500	LastDelay	0.00626111	6261.11	1	6	0
0.10691	9	2	1500	FullDelay	0.00626111	6261.11	1	6	0
0.10707	10	2	1489	LastDelay	0.00626111	6261.11	1	6	0
0.10707	10	2	1489	FullDelay	0.00626111	6261.11	1	6	0
0.107155	10	2	1607	LastDelay	0.0104901	10490.1	1	10	0
0.107155	10	2	1607	FullDelay	0.0104901	10490.1	1	10	0
0.108111	10	2	4265	LastDelay	0.00626111	6261.11	1	6	0
0.108111	10	2	4265	FullDelay	0.00626111	6261.11	1	6	0
0.109267	10	2	2003	LastDelay	0.00834815	8348.15	1	8	0
0.109267	10	2	2003	FullDelay	0.00834815	8348.15	1	8	0
0.109378	10	2	1788	LastDelay	0.00626111	6261.11	1	6	0
0.109378	10	2	1788	FullDelay	0.00626111	6261.11	1	6	0
0.109617	8	2	525	LastDelay	0.0104352	10435.2	1	10	0
0.109617	8	2	525	FullDelay	0.0104352	10435.2	1	10	0
0.109731	9	2	3431	LastDelay	0.0104352	10435.2	1	10	0
0.109731	9	2	3431	FullDelay	0.0104352	10435.2	1	10	0
0.110485	10	2	99	LastDelay	0.0104344	10434.4	1	10	0
0.110485	10	2	99	FullDelay	0.0104344	10434.4	1	10	0
0.111527	8	2	4	LastDelay	0.0104344	10434.4	1	10	0
0.111527	8	2	4	FullDelay	0.0104344	10434.4	1	10	0
0.112177	9	2	296	LastDelay	0.0104352	10435.2	1	10	0
0.112177	9	2	296	FullDelay	0.0104352	10435.2	1	10	0
0.11294	10	2	19	LastDelay	0.00834751	8347.51	1	8	0
0.11294	10	2	19	FullDelay	0.00834751	8347.51	1	8	0
0.113345	9	2	5785	LastDelay	0.00834815	8348.15	1	8	0
0.113345	9	2	5785	FullDelay	0.00834815	8348.15	1	8	0
0.113996	8	2	3278	LastDelay	0.00626111	6261.11	1	6	0
0.113996	8	2	3278	FullDelay	0.00626111	6261.11	1	6	0
0.114754	9	2	1083	LastDelay	0.00626111	6261.11	1	6	0
0.114754	9	2	1083	FullDelay	0.00626111	6261.11	1	6	0
0.114948	9	2	1466	LastDelay	0.00626111	6261.11	1	6	0
0.114948	9	2	1466	FullDelay	0.00626111	6261.11	1	6	0
0.115276	10	2	631	LastDelay	0.00834815	8348.15	1	8	0
0.115276	10	2	631	FullDelay	0.00834815	8348.15	1	8	0
0.11541	9	2	7270	LastDelay	0.00834815	8348.15	1	8	0
0.11541	9	2	7270	FullDelay	0.00834815	8348.15	1	8	0
0.116257	10	2	91	LastDelay	0.00834751	8347.51	1	8	0
0.116257	10	2	91	FullDelay	0.00834751	8347.51	1	8	0
0.11646	8	2	1	LastDelay	0	0	1	0	1
0.11646	8	2	1	FullDelay	0	0	1	0	1
0.116664	9	2	324	LastDelay	0.00834815	8348.15	1	8	0
0.116664	9	2	324	FullDelay	0.00834815	8348.15	1	8	0
0.116749	9	2	8307	LastDelay	0.0104729	10472.9	1	10	0
0.116749	9	2	8307	FullDelay	0.0104729	10472.9	1	10	0
0.11733	10	2	455	LastDelay	0.00834815	8348.15	1	8	0
0.11733	10	2	455	FullDelay	0.00834815	8348.15	1	8	0
0.117436	9	2	6382	LastDelay	0.0104352	10435.2	1	10	0
0.117436	9	2	6382	FullDelay	0.0104352	10435.2	1	10	0
0.117439	8	2	64	LastDelay	0.000413506	413.506	1	4	0
0.117439	8	2	64	FullDelay	0.00417344	4173.44	2	4	0
0.117524	8	2	3745	LastDelay	0.00839667	8396.67	1	8	0
0.117524	8	2	3745	FullDelay	0.00839667	8396.67	1	8	0
0.117868	9	2	2390	LastDelay	0.00417408	4174.08	1	4	0
0.117868	9	2	2390	FullDelay	0.00417408	4174.08	1	4	0
0.117925	10	2	46	LastDelay	0.0104344	10434.4	1	10	0
0.117925	10	2	46	FullDelay	0.0104344	10434.4	1	10	0
0.118599	9	2	179	LastDelay	0.0104344	10434.4	1	10	0
0.118599	9	2	179	FullDelay	0.0104344	10434.4	1	10	0
0.11877	9	2	6630	LastDelay	0.0104352	10435.2	1	10	0
0.11877	9	2	6630	FullDelay	0.0104352	10435.2	1	10	0
0.118982	10	2	1846	LastDelay	0.00834815	8348.15	1	8	0
0.118982	10	2	1846	FullDelay	0.00834815	8348.15	1	8	0
0.120336	8	2	1	LastDelay	0	0	1	0	1
0.120336	8	2	1	FullDelay	0	0	1	0	1
0.121913	10	2	8684	LastDelay	0.0104352	10435.2	1	10	0
0.121913	10	2	8684	FullDelay	0.0104352	10435.2	1	10	0
0.121995	8	2	367	LastDelay	0.00417408	4174.08	1	4	0
0.121995	8	2	367	FullDelay	0.00417408	4174.08	1	4	0
0.122083	10	2	460	LastDelay	0.00417376	4173.76	1	4	0
0.122083	10	2	460	FullDelay	0.00417376	4173.76	1	4	0
0.122381	9	2	960	LastDelay	0.00834815	8348.15	1	8	0
0.122381	9	2	960	FullDelay	0.00834815	8348.15	1	8	0
0.123347	9	2	1866	LastDelay	0.00834815	8348.15	1	8	0
0.123347	9	2	1866	FullDelay	0.00834815	8348.15	1	8	0
0.123526	9	2	568	LastDelay	0.00834815	8348.15	1	8	0
0.123526	9	2	568	FullDelay	0.00834815	8348.15	1	8	0
0.124399	10	2	105	LastDelay	0.0104344	10434.4	1	10	0
0.124399	10	2	105	FullDelay	0.0104344	10434.4	1	10	0
0.124606	8	2	4137	LastDelay	0.00626111	6261.11	1	6	0
0.124606	8	2	4137	FullDelay	0.00626111	6261.11	1	6	0
0.12478	10	2	1061	LastDelay	0.00834815	8348.15	1	8	0
0.12478	10	2	1061	FullDelay	0.00834815	8348.15	1	8	0
0.124901	10	2	435	LastDelay	0.00626111	6261.11	1	6	0
0.124901	10	2	435	FullDelay	0.00626111	6261.11	1	6	0
0.125182	11	2	1061	LastDelay	0.00208704	2087.04	1	2	1
0.125182	11	2	1061	FullDelay	0.00208704	2087.04	1	2	1
0.12523	9	2	2907	LastDelay	0.00834815	8348.15	1	8	0
0.12523	9	2	2907	FullDelay	0.00834815	8348.15	1	8	0
0.125315	10	2	308	LastDelay	0.00837193	8371.93	1	8	0
0.125315	10	2	308	FullDelay	0.00837193	8371.93	1	8	0
0.125627	9	2	2380	LastDelay	0.00834815	8348.15	1	8	0
0.125627	9	2	2380	FullDelay	0.00834815	8348.15	1	8	0
0.125999	10	2	9870	LastDelay	0.0104352	10435.2	1	10	0
0.125999	10	2	9870	FullDelay	0.0104352	10435.2	1	10	0
0.126084	10	2	94	LastDelay	0.0104472	10447.2	1	10	0
0.126084	10	2	94	FullDelay	0.0104472	10447.2	1	10	0
0.126169	11	2	4	LastDelay	0.00208688	2086.88	1	2	1
0.126169	11	2	4	FullDelay	0.00208688	2086.88	1	2	1
0.126538	10	2	157	LastDelay	0.00626063	6260.63	1	6	0
0.126538	10	2	157	FullDelay	0.00626063	6260.63	1	6	0
0.126934	8	2	2138	LastDelay	0.0104352	10435.2	1	10	0
0.126934	8	2	2138	FullDelay	0.0104352	10435.2	1	10	0
0.127388	10	2	7378	LastDelay	0.00626111	6261.11	1	6	0
0.127388	10	2	7378	FullDelay	0.00626111	6261.11	1	6	0
0.127776	9	2	2390	LastDelay	0	0	1	0	1
0.127776	9	2	2390	FullDelay	0	0	1	0	1
0.127974	8	2	5	LastDelay	0.00626063	6260.63	1	6	0
0.127974	8	2	5	FullDelay	0.00626063	6260.63	1	6	0
0.128114	9	2	1049	LastDelay	0.00834815	8348.15	1	8	0
0.128114	9	2	1049	FullDelay	0.00834815	8348.15	1	8	0
0.128308	8	2	4778	LastDelay	0.00626111	6261.11	1	6	0
0.128308	8	2	4778	FullDelay	0.00626111	6261.11	1	6	0
0.128348	11	2	8282	LastDelay	0.00834815	8348.15	1	8	0
0.128348	11	2	8282	FullDelay	0.00834815	8348.15	1	8	0
0.128393	9	2	747	LastDelay	0.00633699	6336.99	1	6	0
0.128393	9	2	747	FullDelay	0.00633699	6336.99	1	6	0
0.128567	11	2	74	LastDelay	0.00626063	6260.63	1	6	0
0.128567	11	2	74	FullDelay	0.00626063	6260.63	1	6	0
0.128842	9	2	2574	LastDelay	0.0104352	10435.2	1	10	0
0.128842	9	2	2574	FullDelay	0.0104352	10435.2	1	10	0
0.129097	9	2	397	LastDelay	0.0104352	10435.2	1	10	0
0.129097	9	2	397	FullDelay	0.0104352	10435.2	1	10	0
0.129157	11	2	1439	LastDelay	0.00417408	4174.08	1	4	0
0.129157	11	2	1439	FullDelay	0.00417408	4174.08	1	4	0
0.129824	8	2	247	LastDelay	0.0104344	10434.4	1	10	0
0.129824	8	2	247	FullDelay	0.0104344	10434.4	1	10	0
0.130766	10	2	9762	LastDelay	0.00417376	4173.76	1	4	0
0.130766	10	2	9762	FullDelay	0.00417376	4173.76	1	4	0
0.130843	11	2	2854	LastDelay	0.00626111	6261.11	1	6	0
0.130843	11	2	2854	FullDelay	0.00626111	6261.11	1	6	0
0.131365	9	2	494	LastDelay	0.0104352	10435.2	1	10	0
0.131365	9	2	494	FullDelay	0.0104352	10435.2	1	10	0
0.131389	11	2	14	LastDelay	0.00834751	8347.51	1	8	0
0.131389	11	2	14	FullDelay	0.00834751	8347.51	1	8	0
0.131474	11	2	1267	LastDelay	0.00845221	8452.21	1	8	0
0.131474	11	2	1267	FullDelay	0.00845221	8452.21	1	8	0
0.131558	11	2	5193	LastDelay	0.010521	10521	1	10	0
0.131558	11	2	5193	FullDelay	0.010521	10521	1	10	0
0.131914	10	2	3725	LastDelay	0.00834815	8348.15	1	8	0
0.131914	10	2	3725	FullDelay	0.00834815	8348.15	1	8	0
0.132522	11	2	96	LastDelay	0.00626063	6260.63	1	6	0
0.132522	11	2	96	FullDelay	0.00626063	6260.63	1	6	0
0.133892	8	2	65	LastDelay	0.00834751	8347.51	1	8	0
0.133892	8	2	65	FullDelay	0.00834751	8347.51	1	8	0
0.134103	8	2	2463	LastDelay	0.00834815	8348.15	1	8	0
0.134103	8	2	2463	FullDelay	0.00834815	8348.15	1	8	0
0.134247	10	2	394	LastDelay	0.00417408	4174.08	1	4	0
0.134247	10	2	394	FullDelay	0.00417408	4174.08	1	4	0
0.135118	8	2	1475	LastDelay	0.00834815	8348.15	1	8	0
0.135118	8	2	1475	FullDelay	0.00834815	8348.15	1	8	0
0.135302	11	2	8299	LastDelay	0.00626111	6261.11	1	6	0
0.135302	11	2	8299	FullDelay	0.00626111	6261.11	1	6	0
0.13566	9	2	5100	LastDelay	0.00417408	4174.08	1	4	0
0.13566	9	2	5100	FullDelay	0.00417408	4174.08	1	4	0
0.135925	8	2	5085	LastDelay	0.00834815	8348.15	1	8	0
0.135925	8	2	5085	FullDelay	0.00834815	8348.15	1	8	0
0.136071	8	2	1581	LastDelay	0.00834815	8348.15	1	8	0
0.136071	8	2	1581	FullDelay	0.00834815	8348.15	1	8	0
0.136203	10	2	6255	LastDelay	0.00834815	8348.15	1	8	0
0.136203	10	2	6255	FullDelay	0.00834815	8348.15	1	8	0
0.136795	11	2	262	LastDelay	0.00417376	4173.76	1	4	0
0.136795	11	2	262	FullDelay	0.00417376	4173.76	1	4	0
0.137925	9	2	3072	LastDelay	0.00417408	4174.08	1	4	0
0.137925	9	2	3072	FullDelay	0.00417408	4174.08	1	4	0
0.137968	8	2	1140	LastDelay	0.00626111	6261.11	1	6	0
0.137968	8	2	1140	FullDelay	0.00626111	6261.11	1	6	0
0.138424	10	2	4450	LastDelay	0.0104352	10435.2	1	10	0
0.138424	10	2	4450	FullDelay	0.0104352	10435.2	1	10	0
0.138536	10	2	2306	LastDelay	0.00834815	8348.15	1	8	0
0.138536	10	2	2306	FullDelay	0.00834815	8348.15	1	8	0
0.139308	9	2	134	LastDelay	0.00208688	2086.88	1	2	1
0.139308	9	2	134	FullDelay	0.00208688	2086.88	1	2	1
0.140164	11	2	1548	LastDelay	0.00417376	4173.76	1	4	0
0.140164	11	2	1548	FullDelay	0.00417376	4173.76	1	4	0
0.140719	10	2	7298	LastDelay	0.0104352	10435.2	1	10	0
0.140719	10	2	7298	FullDelay	0.0104352	10435.2	1	10	0
0.14091	10	2	2233	LastDelay	0.00834815	8348.15	1	8	0
